geografia|giorno|data|totale_casi_positivi|totale_casi_positivi_ab|deceduti|deceduti_inc|letalita|totale_ricoveri|totale_ricoveri_inc|attualmente_positivi|dimessi|tamponi|tamponi_inc
LI|380|10/3/2021|12694|38.51451873779297|339|0|2.670553||||||
LU|380|10/3/2021|17347|45.56893539428711|461|.65502185|2.6575201||||||
MS|380|10/3/2021|10325|54.38761901855469|467|.21459228|4.5230026||||||
PI|380|10/3/2021|21364|51.3033561706543|558|.54054052|2.6118705||||||
PO|380|10/3/2021|14226|55.56011199951172|339|.295858|2.3829608||||||
PT|380|10/3/2021|15772|54.2330436706543|377|1.072386|2.390312||||||
SI|380|10/3/2021|9086|34.47857284545898|206|.98039216|2.2672243||||||
Toscana|380|10/3/2021|167745|45.72785568237305|4857|.41347942||1456|2.247191|22497|140391|2607212|.65087682
aslCENTRO|380|10/3/2021|75404|47.14966201782227|2333|.43047783|||||||
aslNO|380|10/3/2021|61730|49.37803649902344|1825|.3850385|||||||
aslSE|380|10/3/2021|30056|36.70137023925781|631|.477707|||||||
AR|381|11/3/2021|15487|45.97322463989258|310|0|2.0016789||||||
FI|381|11/3/2021|45676|46.32449722290039|1623|.37105751|3.5532885||||||
GR|381|11/3/2021|5694|26.05496597290039|115|0|2.0196698||||||
LI|381|11/3/2021|12789|38.80275344848633|339|0|2.6507154||||||
LU|381|11/3/2021|17490|45.94458389282227|463|.43383947|2.647227||||||
MS|381|11/3/2021|10367|54.60885620117188|472|1.0706638|4.5529084||||||
PI|381|11/3/2021|21511|51.6563606262207|559|.17921147|2.5986705||||||
PO|381|11/3/2021|14365|56.10298156738281|343|1.1799411|2.387748||||||
PT|381|11/3/2021|15910|54.70756912231445|379|.53050399|2.3821497||||||
SI|381|11/3/2021|9203|34.92255020141602|206|0|2.2384005||||||
Toscana|381|11/3/2021|169047|46.08278656005859|4877|.41177681||1488|2.1978023|22897|141273|2623187|.61272347
aslCENTRO|381|11/3/2021|75951|47.49169540405273|2345|.51435918|||||||
aslNO|381|11/3/2021|62157|49.7195930480957|1833|.43835616|||||||
aslSE|381|11/3/2021|30384|37.10189056396484|631|0|||||||
AR|382|12/3/2021|15598|46.30272674560547|312|.64516127|2.0002565||||||
FI|382|12/3/2021|46017|46.67033767700195|1628|.30807146|3.537823||||||
GR|382|12/3/2021|5765|26.37985229492188|116|.86956519|2.0121422||||||
LI|382|12/3/2021|12882|39.08492279052734|340|.29498526|2.6393418||||||
LU|382|12/3/2021|17620|46.28607940673828|465|.43196544|2.6390464||||||
MS|382|12/3/2021|10441|54.9986572265625|472|0|4.5206399||||||
PI|382|12/3/2021|21615|51.90610504150391|560|.17889088|2.5907934||||||
PO|382|12/3/2021|14537|56.77473449707031|348|1.457726|2.3938913||||||
PT|382|12/3/2021|16057|55.21303558349609|385|1.5831134|2.3977082||||||
SI|382|12/3/2021|9264|35.15402603149414|207|.48543689|2.2344561||||||
Toscana|382|12/3/2021|170351|46.43825912475586|4902|.5126102||1510|1.4784946|23194|142255|2638802|.59526825
aslCENTRO|382|12/3/2021|76611|47.90438842773438|2361|.68230277|||||||
aslNO|382|12/3/2021|62558|50.04035568237305|1837|.2182215|||||||
aslSE|382|12/3/2021|30627|37.39861679077148|635|.63391441|||||||
AR|383|13/3/2021|15742|46.73019409179688|312|0|1.9819591||||||
FI|383|13/3/2021|46320|46.97763824462891|1631|.18427518|3.5211573||||||
GR|383|13/3/2021|5847|26.75507164001465|116|0|1.9839234||||||
LI|383|13/3/2021|12940|39.26089859008789|341|.29411766|2.6352396||||||
LU|383|13/3/2021|17750|46.62757873535156|466|.21505377|2.6253521||||||
MS|383|13/3/2021|10485|55.23043060302734|474|.42372882|4.5207438||||||
PI|383|13/3/2021|21778|52.29753112792969|560|0|2.5714023||||||
PO|383|13/3/2021|14705|57.43086242675781|355|2.0114942|2.4141448||||||
PT|383|13/3/2021|16235|55.82509994506836|389|1.0389611|2.3960578||||||
SI|383|13/3/2021|9320|35.36652755737305|209|.9661836|2.2424893||||||
Toscana|383|13/3/2021|171677|46.79973220825195|4922|.40799674||1549|2.5827816|23729|143026|2652952|.53622818
aslCENTRO|383|13/3/2021|77260|48.31020736694336|2375|.59296906|||||||
aslNO|383|13/3/2021|62953|50.35631561279297|1841|.21774633|||||||
aslSE|383|13/3/2021|30909|37.74296951293945|637|.31496063|||||||
AR|384|14/3/2021|15884|47.1517219543457|316|1.2820513|1.9894233||||||
FI|384|14/3/2021|46664|47.32652282714844|1631|0|3.4951997||||||
GR|384|14/3/2021|5868|26.85116577148438|116|0|1.9768234||||||
LI|384|14/3/2021|13026|39.52183151245117|348|2.0527859|2.6715798||||||
LU|384|14/3/2021|17917|47.0662727355957|468|.42918456|2.6120443||||||
MS|384|14/3/2021|10569|55.67290496826172|476|.42194092|4.5037374||||||
PI|384|14/3/2021|21957|52.72738265991211|560|0|2.5504396||||||
PO|384|14/3/2021|14802|57.80970001220703|356|.28169015|2.4050803||||||
PT|384|14/3/2021|16361|56.25836181640625|391|.51413882|2.3898294||||||
SI|384|14/3/2021|9379|35.59041595458984|210|.47846889|2.2390447||||||
Toscana|384|14/3/2021|172982|47.15547943115234|4941|.38602194||1599|3.2278891|24265|143776|2668531|.58723265
aslCENTRO|384|14/3/2021|77827|48.66474914550781|2378|.12631579|||||||
aslNO|384|14/3/2021|63469|50.76906585693359|1852|.59750134|||||||
aslSE|384|14/3/2021|31131|38.01405334472656|642|.78492934|||||||
AR|385|15/3/2021|16000|47.49606704711914|318|.63291138|1.9875||||||
FI|385|15/3/2021|46864|47.52936172485352|1633|.12262416|3.484551||||||
GR|385|15/3/2021|6017|27.53296852111816|116|0|1.927871||||||
LI|385|15/3/2021|13115|39.79186248779297|348|0|2.6534503||||||
LU|385|15/3/2021|18000|47.28430557250977|468|0|2.5999999||||||
MS|385|15/3/2021|10599|55.8309326171875|476|0|4.4909897||||||
PI|385|15/3/2021|22093|53.05397033691406|561|.17857143|2.5392659||||||
PO|385|15/3/2021|14906|58.21587371826172|356|0|2.3882999||||||
PT|385|15/3/2021|16509|56.76726913452148|396|1.2787724|2.3986917||||||
SI|385|15/3/2021|9430|35.7839469909668|211|.47619048|2.2375398||||||
Toscana|385|15/3/2021|174088|47.45697784423828|4952|.222627||1643|2.7517197|24566|144570|2679454|.40932631
aslCENTRO|385|15/3/2021|78279|48.94738006591797|2385|.29436502|||||||
aslNO|385|15/3/2021|63807|51.03943634033203|1853|.05399568|||||||
aslSE|385|15/3/2021|31447|38.39992141723633|645|.46728972|||||||
AR|386|16/3/2021|16076|47.72167205810547|318|0|1.978104||||||
FI|386|16/3/2021|47190|47.85999298095703|1639|.36742193|3.4731934||||||
GR|386|16/3/2021|6092|27.87615966796875|116|0|1.9041365||||||
LI|386|16/3/2021|13187|40.01031494140625|348|0|2.6389625||||||
LU|386|16/3/2021|18084|47.50496673583984|468|0|2.587923||||||
MS|386|16/3/2021|10623|55.95735549926758|476|0|4.4808435||||||
PI|386|16/3/2021|22292|53.5318489074707|564|.53475934|2.5300555||||||
PO|386|16/3/2021|15090|58.93449401855469|361|1.4044944|2.3923128||||||
PT|386|16/3/2021|16672|57.32775497436523|398|.50505048|2.3872361||||||
SI|386|16/3/2021|9474|35.95091247558594|212|.47393364|2.2377031||||||
Toscana|386|16/3/2021|175335|47.79691314697266|4970|.36348951||1669|1.5824711|24895|145470|2692646|.4923391
aslCENTRO|386|16/3/2021|78952|49.36820220947266|2398|.54507339|||||||
aslNO|386|16/3/2021|64186|51.34259796142578|1856|.16189963|||||||
aslSE|386|16/3/2021|31642|38.63803482055664|646|.15503876|||||||
AR|387|17/3/2021|16197|48.08086395263672|320|.62893081|1.9756745||||||
FI|387|17/3/2021|47448|48.12165451049805|1643|.24405125|3.462738||||||
GR|387|17/3/2021|6167|28.2193489074707|118|1.7241379|1.9134101||||||
LI|387|17/3/2021|13300|40.35316467285156|348|0|2.6165414||||||
LU|387|17/3/2021|18241|47.91738891601563|469|.21367522|2.571131||||||
MS|387|17/3/2021|10685|56.28394317626953|476|0|4.454843||||||
PI|387|17/3/2021|22451|53.91366958618164|565|.17730497|2.5165918||||||
PO|387|17/3/2021|15159|59.20397567749023|364|.83102494|2.4012139||||||
PT|387|17/3/2021|16826|57.85729217529297|405|1.758794|2.4069891||||||
SI|387|17/3/2021|9581|36.3569450378418|213|.47169811|2.22315||||||
Toscana|387|17/3/2021|176610|48.14448547363281|4991|.42253521||1694|1.497903|24907|146712|2709044|.60899204
aslCENTRO|387|17/3/2021|79433|49.66896820068359|2412|.58381987|||||||
aslNO|387|17/3/2021|64677|51.7353515625|1858|.10775862|||||||
aslSE|387|17/3/2021|31945|39.00802612304688|651|.77399379|||||||
AR|388|18/3/2021|16394|48.66565704345703|320|0|1.9519336||||||
FI|388|18/3/2021|47827|48.50603485107422|1645|.12172855|3.4394798||||||
GR|388|18/3/2021|6261|28.64947891235352|118|0|1.884683||||||
LI|388|18/3/2021|13423|40.72635650634766|348|0|2.5925651||||||
LU|388|18/3/2021|18430|48.41387557983398|472|.63965887|2.5610418||||||
MS|388|18/3/2021|10766|56.71061706542969|476|0|4.4213262||||||
PI|388|18/3/2021|22592|54.25226593017578|567|.3539823|2.509738||||||
PO|388|18/3/2021|15272|59.64529800415039|370|1.6483517|2.4227345||||||
PT|388|18/3/2021|16963|58.32837677001953|415|2.4691358|2.4465013||||||
SI|388|18/3/2021|9640|36.58082962036133|215|.93896711|2.2302904||||||
Toscana|388|18/3/2021|178123|48.55693435668945|5016|.50090164||1700|.35419127|25338|147769|2724346|.56484872
aslCENTRO|388|18/3/2021|80062|50.06227874755859|2430|.74626863|||||||
aslNO|388|18/3/2021|65211|52.16249847412109|1863|.26910657|||||||
aslSE|388|18/3/2021|32295|39.4354133605957|653|.30721965|||||||
AR|389|19/3/2021|16525|49.05453109741211|320|0|1.9364599||||||
FI|389|19/3/2021|48212|48.89650344848633|1650|.30395138|3.4223845||||||
GR|389|19/3/2021|6356|29.08418655395508|119|.84745765|1.8722467||||||
LI|389|19/3/2021|13509|40.98728561401367|348|0|2.5760603||||||
LU|389|19/3/2021|18563|48.76325225830078|477|1.059322|2.5696278||||||
MS|389|19/3/2021|10827|57.03193664550781|477|.21008404|4.4056525||||||
PI|389|19/3/2021|22738|54.60287094116211|569|.35273367|2.5024188||||||
PO|389|19/3/2021|15383|60.07881546020508|374|1.081081|2.4312553||||||
PT|389|19/3/2021|17112|58.84072113037109|421|1.4457831|2.4602618||||||
SI|389|19/3/2021|9708|36.83887100219727|216|.46511629|2.2249691||||||
Toscana|389|19/3/2021|179488|48.92903518676758|5041|.4984051||1694|-.35294119|25639|148808|2739233|.54644305
aslCENTRO|389|19/3/2021|80707|50.46559524536133|2445|.61728394|||||||
aslNO|389|19/3/2021|65637|52.50325775146484|1871|.42941493|||||||
aslSE|389|19/3/2021|32589|39.79441452026367|655|.30627871|||||||
AR|390|20/3/2021|16668|49.47902679443359|322|.625|1.9318454||||||
FI|390|20/3/2021|48563|49.25248718261719|1653|.18181819|3.403826||||||
GR|390|20/3/2021|6398|29.2763729095459|119|0|1.8599563||||||
LI|390|20/3/2021|13607|41.28462600708008|349|.28735632|2.5648563||||||
LU|390|20/3/2021|18767|49.29914093017578|478|.2096436|2.547024||||||
MS|390|20/3/2021|10878|57.30058288574219|480|.62893081|4.4125757||||||
PI|390|20/3/2021|22901|54.99429702758789|571|.35149384|2.493341||||||
PO|390|20/3/2021|15617|60.99271011352539|376|.53475934|2.4076326||||||
PT|390|20/3/2021|17253|59.3255615234375|424|.71258909|2.4575436||||||
SI|390|20/3/2021|9791|37.15382766723633|217|.46296296|2.2163212||||||
Toscana|390|20/3/2021|180998|49.34066772460938|5059|.357072||1664|-1.7709563|26051|149888|2754816|.56888187
aslCENTRO|390|20/3/2021|81433|50.9195556640625|2453|.32719836|||||||
aslNO|390|20/3/2021|66153|52.91600799560547|1878|.37413147|||||||
aslSE|390|20/3/2021|32857|40.12166976928711|658|.45801526|||||||
AR|391|21/3/2021|16816|49.91836547851563|326|1.242236|1.9386299||||||
FI|391|21/3/2021|48942|49.63686752319336|1659|.3629764|3.3897266||||||
GR|391|21/3/2021|6477|29.63786697387695|119|0|1.8372704||||||
LI|391|21/3/2021|13678|41.50004577636719|353|1.1461318|2.5807867||||||
LU|391|21/3/2021|18904|49.65902709960938|482|.83682007|2.5497248||||||
MS|391|21/3/2021|10925|57.54816055297852|486|1.25|4.4485126||||||
PI|391|21/3/2021|23045|55.34009552001953|574|.52539402|2.4907789||||||
PO|391|21/3/2021|15783|61.64102554321289|380|1.0638298|2.4076538||||||
PT|391|21/3/2021|17369|59.72443389892578|427|.70754719|2.4584029||||||
SI|391|21/3/2021|9862|37.42325210571289|219|.92165899|2.220645||||||
Toscana|391|21/3/2021|182356|49.71086502075195|5095|.71160311||1653|-.66105771|26348|150913|2770172|.55742377
aslCENTRO|391|21/3/2021|82094|51.33287811279297|2466|.52996331|||||||
aslNO|391|21/3/2021|66552|53.23516845703125|1895|.9052183|||||||
aslSE|391|21/3/2021|33155|40.48555755615234|664|.91185409|||||||
AR|392|22/3/2021|16947|50.3072395324707|329|.92024541|1.9413465||||||
FI|392|22/3/2021|49188|49.88636016845703|1663|.2411091|3.3809059||||||
GR|392|22/3/2021|6561|30.02223777770996|119|0|1.8137479||||||
LI|392|22/3/2021|13736|41.67602157592773|353|0|2.5698893||||||
LU|392|22/3/2021|19046|50.03204727172852|485|.62240666|2.5464664||||||
MS|392|22/3/2021|10969|57.77993011474609|486|0|4.4306684||||||
PI|392|22/3/2021|23149|55.58984375|574|0|2.4795887||||||
PO|392|22/3/2021|15919|62.17218017578125|384|1.0526316|2.4122119||||||
PT|392|22/3/2021|17492|60.14737701416016|433|1.4051522|2.4754174||||||
SI|392|22/3/2021|9934|37.69646835327148|222|1.369863|2.2347493||||||
Toscana|392|22/3/2021|183496|50.02162933349609|5118|.45142296||1706|3.2062917|26779|151599|2781894|.42315063
aslCENTRO|392|22/3/2021|82599|51.64865112304688|2480|.56772101|||||||
aslNO|392|22/3/2021|66900|53.51353454589844|1898|.15831135|||||||
aslSE|392|22/3/2021|33442|40.83601379394531|670|.90361446|||||||
AR|393|23/3/2021|17048|50.60705947875977|330|.30395138|1.9357109||||||
FI|393|23/3/2021|49480|50.1825065612793|1669|.36079374|3.37308||||||
GR|393|23/3/2021|6594|30.17324256896973|125|5.042017|1.8956627||||||
LI|393|23/3/2021|13802|41.87627029418945|354|.28328612|2.5648456||||||
LU|393|23/3/2021|19161|50.33414077758789|488|.61855668|2.54684||||||
